ID,POS,Name,TM,ORG,LG,Lev,DOB,Age,HT,WT,B,T,Nat. Pop.,Loc. Pop.,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,INJ,INJ,Left,Schl,CommSch,COMP,HSC,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,HT P,CON P,GAP P,POW P,EYE P,K P,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,STU P,MOV P,CON P,PBABIP P,HRR P,FB,FBP,CH,CHP,CBP,SL,SLP,SI,SIP,SP,SPP,CT,CTP,FO,FOP,CC,CCP,SC,SCP,KC,KCP,KN,KNP,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,SLR,YL,CV,TY,ECV,ETY,MLY,MLD,SECY,SECD,PROY,OPT,OY,ON40,IC,WAIV,DFA,DEM,DEM,Sign,R5,FAT,ROOK,ACT,Sct,SctAcc,Risk,SctCat,TXN,TXNDT,DrLg,DrTm,Draft,Round,Pick,OA Pick,Disc,DiscTm,Relation,Interest
74043,SP,Chris Dillon,-,-,-,-,12/09/2024,17,6' 0',175 lbs,L,L,Unkn.,Unkn.,25,60,L,N,N,L,H,N,Unknown,Normal,-,-,-,Lawrence,-,Average,HS Senior,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,30,25,30,25,65,20,Normal,Spray,Pull,35,35,20,50,30,40,35,25,50,35,35,35,20,50,30,80,50,35,50,50,45,80,20,80,-,40,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,NEU,92-94,97-99,OTT,Normal,70,60,25,25,30,25,35,40,20,45,50,45,45,-,-,-,-,-,-,-,-,45,-,35,-,-,-,50,25,45,30,30,20,35,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 29th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
67297,SP,Luis Diosdado,-,-,-,-,05/26/2020,22,6' 2',185 lbs,S,R,Unkn.,Unkn.,20,30,N,N,N,L,N,H,Unknown,Normal,-,-,-,Elon University,-,Good,CO Senior,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,30,35,30,65,25,Normal,Normal,Normal,35,20,20,40,20,30,20,20,35,20,35,20,20,40,20,45,30,35,40,25,45,55,20,45,-,40,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,EX FB,94-96,96-98,3/4,Normal,50,40,20,20,20,35,25,45,25,25,20,30,50,-,-,-,-,-,-,-,-,50,-,40,-,-,-,-,-,-,20,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 10th   2042,Very High,Low,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
71861,RF,Bobby Dobbins,-,-,-,-,09/23/2024,17,6' 0',180 lbs,R,R,Unkn.,Unkn.,20,35,N,H,N,N,H,N,Unknown,Normal,-,-,-,Afton,-,Average,HS Senior,20,25,20,20,25,20,25,25,20,20,25,20,25,20,20,20,25,20,40,40,45,45,50,45,35,25,Normal,Spray,Normal,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,3/4,Normal,20,20,20,20,20,30,25,50,25,45,35,50,-,-,20,-,-,-,20,-,25,40,-,30,-,-,-,40,-,35,30,25,25,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 24th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
71665,CL,Josh Dodge,-,-,-,-,08/01/2024,18,6' 2',190 lbs,R,R,Unkn.,Unkn.,25,80,N,N,H,N,H,L,Unknown,Normal,-,-,-,Woodcrest Christian,-,Average,HS Senior,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,30,30,30,30,25,75,20,Normal,Pull,Spray,35,30,20,50,25,35,30,25,50,25,35,30,20,50,25,80,55,45,50,55,45,80,-,-,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,NEU,93-95,100+,3/4,Normal,30,55,20,20,20,30,25,50,25,40,45,50,45,-,-,-,-,-,-,-,-,45,-,35,-,-,-,40,-,35,30,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 20th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
71847,C,Eric Doles,-,-,-,-,01/08/2025,17,6' 2',185 lbs,R,R,Unkn.,Unkn.,20,45,N,N,H,N,N,L,Unknown,Normal,-,-,-,Hamilton (TX) High School,-,Average,HS Senior,25,25,25,25,25,25,25,25,30,30,30,30,25,25,25,25,25,25,45,45,55,50,55,45,30,25,Normal,Pull,Pull,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,25,30,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,84-86,84-86,3/4,GB'er,20,20,50,45,40,30,25,55,25,35,35,40,-,30,-,-,-,-,-,-,-,40,40,30,-,-,-,30,-,25,30,30,25,25,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 27th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
73018,SP,Hye-young Doo,-,-,-,-,01/31/2021,21,5' 11',180 lbs,S,R,Unkn.,Unkn.,30,55,N,N,N,H,N,N,Unknown,Normal,-,-,-,Fresno State University,-,Good,CO Junior,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,25,25,25,25,30,30,65,25,Normal,Normal,Spray,40,40,40,50,40,40,35,40,45,35,45,45,40,50,40,55,50,55,50,50,45,55,-,-,-,40,75,45,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,NEU,93-95,94-96,3/4,Normal,70,65,20,20,20,30,25,45,20,45,45,45,45,-,-,-,-,-,-,-,-,45,-,35,-,-,-,45,-,35,30,25,25,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 13th   2042,High,Very High,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
72943,1B,Mike Doty,-,-,-,-,10/26/2021,20,6' 2',210 lbs,S,R,Unkn.,Unkn.,25,35,N,N,L,L,N,N,Unknown,Normal,-,-,-,Virginia Tech,-,Great,CO Junior,30,35,35,35,35,20,35,30,35,35,40,25,35,30,35,35,35,20,50,40,45,45,50,30,50,25,Normal,Normal,Normal,20,20,20,25,20,20,20,20,25,20,20,20,20,30,20,20,30,25,25,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,3/4,Normal,20,20,20,20,20,25,25,25,30,40,30,30,-,-,30,-,-,-,-,-,-,30,-,30,-,-,-,35,-,20,35,35,35,35,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 12th   2042,High,Low,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
69940,RP,Sean Doyle,-,-,-,-,01/19/2022,20,5' 11',175 lbs,R,R,Unkn.,Unkn.,20,30,L,L,N,H,L,N,Unknown,Normal,-,-,-,University of North Carolina,-,Fair,CO Junior,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,30,30,30,25,45,20,Normal,Pull,Normal,30,25,20,35,20,30,25,20,35,20,35,25,20,40,20,40,45,25,35,50,35,40,-,-,-,-,-,30,40,-,-,25,40,-,-,-,-,-,-,-,-,-,-,3,FB,91-93,92-94,3/4,Normal,45,65,20,20,20,30,35,40,25,25,30,30,45,-,-,-,-,-,-,-,-,45,-,35,-,-,-,-,-,-,20,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 8th   2042,Very High,Low,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
72892,SP,Joel Dunbar,-,-,-,-,02/24/2022,20,5' 9',155 lbs,R,R,Unkn.,Unkn.,25,45,N,N,N,N,N,N,Unknown,Normal,-,-,-,Henderson State University,-,Fair,CO Junior,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,30,30,25,65,25,Normal,Pull,Pull,30,40,35,45,35,30,40,35,45,35,30,40,40,45,40,40,50,55,45,50,35,40,30,40,-,30,40,-,-,20,35,30,40,-,-,-,-,-,-,-,-,-,-,5,NEU,90-92,91-93,OTT,Normal,65,35,20,20,20,35,35,55,35,35,40,45,60,-,-,-,-,-,-,-,-,60,-,40,20,30,-,30,-,25,20,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 6th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
67567,SP,Jared Duncan,-,-,-,-,03/05/2022,20,6' 4',185 lbs,L,L,Unkn.,Unkn.,20,30,N,H,N,L,N,N,Unknown,Normal,-,-,-,Lipscomb University,-,Good,CO Junior,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,30,35,35,35,40,45,20,Normal,Spray,Pull,25,35,25,40,30,30,35,25,45,30,25,30,25,40,30,50,40,45,40,40,45,60,20,45,40,40,60,-,-,25,35,-,-,-,-,-,-,-,-,-,-,-,-,5,NEU,95-97,96-98,OTT,Power,35,60,20,20,25,35,20,50,20,35,40,25,45,-,-,-,-,-,-,-,-,45,-,40,-,-,-,30,-,-,25,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 17th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
72608,RP,Nate Dunford,-,-,-,-,11/24/2020,21,6' 1',190 lbs,L,L,Unkn.,Unkn.,25,30,N,L,N,L,N,N,Unknown,Normal,-,-,-,University of Nevada,-,Fair,CO Junior,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,20,65,25,Normal,Normal,Normal,45,25,20,45,20,45,25,20,50,20,40,20,20,45,20,50,35,30,45,30,45,50,-,-,-,45,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,EX FB,91-93,92-94,3/4,Normal,30,55,20,25,20,30,35,50,20,40,45,50,55,-,-,-,-,-,-,-,-,55,-,40,-,-,-,40,-,35,30,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 8th   2042,High,Low,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
71788,SP,Danny Duran,-,-,-,-,03/11/2025,17,6' 2',175 lbs,R,R,Unkn.,Unkn.,20,35,N,N,H,N,H,N,Unknown,Normal,-,-,-,Loch Raven,-,Average,HS Senior,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,30,30,30,40,25,65,25,Groundball,Normal,Spray,20,25,20,40,20,20,25,20,40,20,20,25,20,45,20,40,45,45,45,50,30,40,20,50,-,25,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,FB,89-91,91-93,3/4,Normal,65,35,25,25,25,30,25,50,20,35,35,45,40,-,-,-,-,-,-,-,-,40,-,35,-,-,-,35,-,25,30,30,25,25,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 6th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
66243,SP,Jonathan Easter,-,-,-,-,01/16/2021,21,6' 9',205 lbs,R,R,Unkn.,Unkn.,20,30,N,N,N,N,N,L,Unknown,Normal,-,-,-,Kent State University,-,Good,CO Senior,20,20,20,20,20,20,20,20,20,20,20,25,20,20,20,20,20,20,45,45,30,30,40,45,50,20,Groundball,Normal,Pull,20,30,25,40,25,20,30,25,40,30,20,30,25,40,25,40,45,40,40,50,35,45,20,40,-,-,-,-,-,-,-,-,-,-,-,-,-,25,40,-,-,-,-,3,FB,91-93,94-96,3/4,Normal,40,50,20,20,20,30,35,40,25,45,25,25,50,-,-,-,-,-,-,-,-,50,-,50,-,-,-,35,-,-,25,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 11th   2042,Very High,Low,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
71804,RP,Andy Easton,-,-,-,-,02/03/2025,17,6' 0',170 lbs,R,R,Unkn.,Unkn.,20,25,N,L,L,N,N,N,Unknown,Normal,-,-,-,Baldwin,-,Average,HS Senior,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,25,35,30,70,20,Normal,Spray,Pull,20,25,20,40,20,20,25,20,40,20,20,20,20,40,20,45,35,25,45,30,25,45,20,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,FB,88-90,92-94,OTT,Normal,25,30,20,25,20,30,25,45,30,50,40,50,40,-,-,-,-,-,-,-,-,40,-,30,-,-,-,50,25,40,20,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 9th   2042,High,Low,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
71694,SP,Joe Eastwood,-,-,-,-,08/02/2024,18,6' 2',180 lbs,R,R,Unkn.,Unkn.,20,40,N,N,N,N,N,N,Unknown,Normal,-,-,-,Curtis,-,Average,HS Senior,20,25,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,50,40,30,25,45,30,60,20,Groundball,Normal,Spray,25,30,20,40,25,25,30,20,40,20,25,30,20,45,25,50,45,50,45,45,35,55,20,50,-,-,-,-,-,20,60,-,-,-,-,-,-,-,-,-,-,-,-,3,NEU,90-92,92-94,3/4,Normal,45,50,20,20,20,30,30,50,25,40,45,45,45,-,-,-,-,-,-,-,-,45,-,40,-,-,-,40,-,35,25,25,20,30,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 15th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
71699,SP,Dan Eaton,-,-,-,-,07/02/2024,18,6' 1',175 lbs,L,R,Unkn.,Unkn.,20,35,N,L,N,N,N,N,Unknown,Normal,-,-,-,Siletz Valley,-,Average,HS Senior,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,30,20,20,25,45,20,Normal,Normal,Normal,25,25,20,40,20,25,25,20,40,20,25,25,20,45,20,40,45,45,45,45,30,45,20,45,45,-,-,25,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,FB,89-91,91-93,OTT,Normal,45,25,25,25,25,25,25,35,25,30,30,30,35,-,-,-,-,-,-,-,-,35,-,30,-,-,-,20,-,-,25,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 7th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
71768,3B,Dylan Edler,-,-,-,-,10/31/2024,17,6' 2',190 lbs,R,R,Unkn.,Unkn.,20,35,N,N,N,L,N,N,Unknown,Normal,-,-,-,Piper,-,Average,HS Senior,25,20,25,20,20,30,20,25,25,25,20,30,20,25,20,20,20,30,45,55,45,40,40,60,55,25,Normal,Spray,Normal,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,3/4,Normal,20,20,20,25,25,45,45,60,35,45,45,50,-,-,-,-,30,-,-,-,-,75,-,65,35,45,30,45,-,40,30,30,30,35,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 22nd   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
71923,SP,Elijah Edwards,-,-,-,-,01/12/2025,17,6' 1',170 lbs,R,R,Unkn.,Unkn.,20,35,L,N,N,N,N,N,Unknown,Normal,-,-,-,Lawrence North,-,Average,HS Senior,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,25,30,40,30,40,30,Normal,Normal,Spray,25,25,20,40,20,25,25,20,40,20,25,25,20,40,20,40,45,40,45,45,-,-,20,35,50,30,45,-,-,-,-,25,45,-,-,-,-,-,-,-,-,-,-,4,NEU,88-90,91-93,OTT,Normal,45,45,20,20,20,30,35,50,25,30,30,45,50,-,-,-,-,-,-,-,-,50,-,40,-,20,-,30,-,25,25,25,20,25,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 11th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74091,SP,Jeremiah Edwards,-,-,-,-,01/25/2021,21,5' 11',180 lbs,R,R,Unkn.,Unkn.,20,25,N,N,N,N,N,N,Unknown,Normal,-,-,-,University of Virginia,-,Great,CO Junior,20,20,20,20,25,25,20,20,20,20,25,25,20,20,20,20,25,25,25,25,25,25,30,30,35,25,Normal,Pull,Pull,30,30,20,45,25,30,30,20,40,25,30,30,20,45,30,45,40,25,45,40,35,45,-,-,-,-,-,25,45,-,-,30,40,-,-,-,-,-,-,20,35,-,-,4,FB,90-92,93-95,3/4,Normal,35,30,20,25,25,35,35,40,30,45,50,40,55,-,-,-,-,-,-,-,-,55,-,40,-,-,-,45,-,40,40,35,40,35,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 31st   2042,High,Low,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
72905,3B,Bobby Ehardt,-,-,-,-,08/21/2021,21,6' 2',200 lbs,R,R,Unkn.,Unkn.,30,40,N,L,N,N,N,N,Unknown,Durable,-,-,-,Oklahoma State University,-,Great,CO Junior,45,40,35,30,40,45,40,45,35,30,40,45,40,45,35,30,40,45,50,50,45,40,55,60,55,25,Normal,Pull,Normal,20,25,20,25,25,20,25,20,25,25,20,25,20,25,25,20,30,25,25,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,84-86,84-86,3/4,GB'er,20,25,20,20,20,45,45,40,45,30,35,35,-,-,-,-,30,-,-,-,-,70,-,60,40,30,25,25,-,-,35,50,60,50,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 15th   2042,High,Low,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74082,RP,Chris Elgie,-,-,-,-,10/18/2021,20,6' 0',185 lbs,L,L,Unkn.,Unkn.,25,35,N,N,N,N,N,N,Unknown,Normal,-,-,-,West Virginia University,-,Great,CO Junior,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,30,30,25,25,30,30,35,25,Flyball,Spray,Normal,25,40,35,45,35,30,40,40,50,40,25,40,35,45,35,35,50,50,45,50,30,35,-,-,-,20,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,NEU,86-88,88-90,OTT,Normal,35,70,20,20,20,30,25,60,20,45,50,50,45,-,-,-,-,-,-,-,-,45,-,35,-,-,-,45,-,40,25,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 20th   2042,High,Low,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
72824,CL,Greg Ellington,-,-,-,-,01/21/2021,21,6' 1',185 lbs,R,R,Unkn.,Unkn.,35,55,N,N,N,N,N,L,Unknown,Normal,-,-,-,Campbell University,-,Good,CO Junior,20,20,20,25,25,20,20,20,20,25,25,20,20,20,20,25,25,20,20,25,25,35,30,30,80,20,Flyball,Normal,Normal,45,45,40,50,40,50,45,40,50,40,45,45,40,50,40,60,50,55,50,50,65,80,45,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,NEU,95-97,98-100,OTT,Power,35,50,20,20,20,35,35,35,25,25,45,30,60,-,-,-,-,-,-,-,-,60,-,50,-,-,-,-,-,-,20,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 14th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
72951,1B,Garrett Ellis,-,-,-,-,04/13/2024,18,6' 4',205 lbs,R,R,Unkn.,Unkn.,20,40,N,N,N,H,N,N,Unknown,Normal,-,-,-,Humberside Collegiate,-,Poor,HS Senior,30,30,25,20,25,35,30,30,25,20,25,35,30,30,25,20,25,35,50,60,45,35,45,70,50,20,Groundball,Spray,Normal,20,20,20,25,20,20,20,20,25,20,20,20,20,20,20,20,35,25,25,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,90-92,SIDE,Normal,20,20,20,20,20,35,35,35,35,40,30,30,-,-,30,-,-,-,-,-,-,55,-,50,-,-,-,35,-,20,20,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 1st   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
72844,SP,Mike Ellis,-,-,-,-,12/09/2021,20,6' 4',200 lbs,L,L,Unkn.,Unkn.,20,35,N,N,N,L,N,N,Unknown,Normal,-,-,-,University of Virginia,-,Great,CO Junior,25,30,20,20,20,20,30,25,20,20,20,20,30,25,20,20,20,20,40,35,25,20,30,25,35,25,Normal,Spray,Normal,20,35,40,50,30,25,40,40,55,35,20,30,40,45,30,40,50,60,50,50,25,35,-,-,-,25,40,25,45,-,-,20,35,-,-,-,-,-,-,-,-,-,-,4,FB,87-89,89-91,SIDE,Normal,40,55,20,20,20,30,25,55,20,40,45,45,45,-,-,-,-,-,-,-,-,45,-,40,-,-,-,40,-,35,25,35,35,45,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 17th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
73010,1B,Mike Elston,-,-,-,-,02/19/2025,17,6' 6',210 lbs,R,R,Unkn.,Unkn.,20,40,N,N,N,N,H,N,Unknown,Normal,-,-,-,Wyatt,-,Average,HS Senior,25,25,20,25,25,30,25,25,20,25,25,30,25,25,20,25,25,30,50,50,45,40,50,55,55,25,Normal,Pull,Spray,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,3/4,Normal,20,20,30,20,25,35,25,30,25,40,40,40,-,-,30,-,-,-,-,-,-,40,-,40,-,-,-,40,-,30,30,30,35,40,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 10th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
72861,1B,Eric Eltringham,-,-,-,-,01/22/2021,21,6' 2',215 lbs,L,L,Unkn.,Unkn.,25,45,N,N,N,N,N,N,Unknown,Normal,-,-,-,UCLA,-,Great,CO Junior,35,40,35,40,40,25,40,35,35,40,40,25,40,35,35,40,40,30,55,45,45,60,50,40,35,20,Normal,Normal,Spray,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,20,20,25,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,83-85,83-85,3/4,Normal,20,20,20,20,20,45,40,25,20,55,50,40,-,-,55,-,-,-,-,-,-,70,-,60,-,-,-,55,35,45,30,35,35,25,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 24th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
73979,SS,Andy Engstrand,-,-,-,-,07/03/2021,21,6' 3',190 lbs,R,R,Unkn.,Unkn.,30,45,N,H,N,N,N,L,Unknown,Normal,-,-,-,West Chester University,-,Fair,CO Junior,40,40,50,35,40,45,40,40,50,40,40,45,40,40,50,35,40,45,50,55,80,45,50,60,75,60,Line Drive,Spray,Spray,20,25,20,25,25,20,25,20,25,25,20,25,20,25,25,20,30,25,25,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,86-88,SIDE,Normal,20,20,20,20,20,65,40,50,55,50,40,45,-,-,-,35,40,40,-,-,-,80,-,70,55,45,45,50,25,40,55,50,45,45,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 20th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
74026,RP,Jonathan Ervin,-,-,-,-,09/25/2021,20,6' 1',185 lbs,R,R,Unkn.,Unkn.,30,30,H,N,N,L,H,N,Unknown,Normal,-,-,-,Brevard College,-,Poor,CO Junior,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,25,25,30,30,25,25,35,20,Normal,Normal,Spray,40,35,20,45,30,40,35,20,45,35,40,35,20,45,30,50,45,20,45,45,-,-,40,55,-,-,-,-,-,-,-,45,75,-,-,-,-,-,-,-,-,-,-,2,NEU,93-95,95-97,3/4,Normal,45,65,30,30,25,35,25,30,20,45,45,45,45,-,-,-,-,-,-,-,-,45,-,40,-,-,-,45,-,35,25,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 6th   2042,Average,Low,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
