ID,POS,Name,TM,ORG,LG,Lev,DOB,Age,HT,WT,B,T,Nat. Pop.,Loc. Pop.,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,INJ,INJ,Left,Schl,CommSch,COMP,HSC,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,HT P,CON P,GAP P,POW P,EYE P,K P,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,STU P,MOV P,CON P,PBABIP P,HRR P,FB,FBP,CH,CHP,CBP,SL,SLP,SI,SIP,SP,SPP,CT,CTP,FO,FOP,CC,CCP,SC,SCP,KC,KCP,KN,KNP,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,SLR,YL,CV,TY,ECV,ETY,MLY,MLD,SECY,SECD,PROY,OPT,OY,ON40,IC,WAIV,DFA,DEM,DEM,Sign,R5,FAT,ROOK,ACT,Sct,SctAcc,Risk,SctCat,TXN,TXNDT,DrLg,DrTm,Draft,Round,Pick,OA Pick,Disc,DiscTm,Relation,Interest
74215,SP,Jamie Climer,-,-,-,-,02/01/2023,19,6' 0',180 lbs,S,R,Unkn.,Unkn.,30,50,N,N,N,H,N,N,Unknown,Normal,-,-,-,Oregon State University,-,Great,CO Sophomore,20,20,20,25,25,20,20,20,20,25,25,20,20,20,20,25,25,20,20,20,30,35,35,25,75,25,Normal,Normal,Normal,35,40,40,45,35,35,40,40,45,35,35,40,40,45,35,50,50,55,45,50,45,65,-,-,50,-,-,-,-,-,-,25,60,-,-,-,-,-,-,-,-,-,-,3,NEU,92-94,95-97,3/4,Normal,45,35,25,25,20,35,35,75,30,30,45,50,65,-,-,-,-,-,-,-,-,65,-,45,-,40,-,30,-,25,25,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 6th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74282,SP,Jeff Clough,-,-,-,-,07/03/2025,17,6' 1',175 lbs,S,L,Unkn.,Unkn.,35,80,N,N,H,N,N,H,Unknown,Normal,-,-,-,American Senior High School,-,Average,HS Junior,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,45,25,Normal,Normal,Pull,40,35,30,45,35,45,40,30,50,35,40,35,30,45,35,80,60,65,50,65,40,60,-,-,-,-,-,40,70,-,-,-,-,-,-,-,-,-,-,45,80,-,-,3,NEU,89-91,92-94,3/4,Normal,45,65,20,20,20,35,25,65,20,45,45,55,50,-,-,-,-,-,-,-,-,50,-,40,-,-,-,45,-,40,40,35,30,35,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 5th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
73063,CF,Jeff Cobb,-,-,-,-,12/31/2025,16,6' 0',170 lbs,S,R,Unkn.,Unkn.,20,45,N,N,N,L,N,L,Unknown,Normal,-,-,-,San Jacinto,-,Average,HS Junior,25,25,30,25,25,25,25,25,30,25,25,25,25,25,30,25,25,25,55,60,55,45,50,60,35,25,Normal,Normal,Pull,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,88-90,3/4,Normal,20,20,20,20,20,35,25,25,30,60,65,35,-,-,-,-,-,-,20,30,20,45,-,35,-,-,-,65,45,55,60,60,65,60,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 10th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
73143,C,Mike Cole,-,-,-,-,12/29/2025,16,5' 11',180 lbs,R,R,Unkn.,Unkn.,20,80,H,H,N,H,H,N,Unknown,Normal,-,-,-,Viewpoint,-,Average,HS Junior,25,30,20,35,30,20,30,25,20,35,30,20,30,25,25,35,30,20,75,50,50,80,80,35,35,20,Flyball,Spray,Normal,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,89-91,3/4,Normal,20,20,45,45,50,30,40,45,20,40,40,45,-,30,-,-,-,-,-,-,-,50,45,40,-,-,-,40,-,35,30,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 8th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
73163,SP,Mike Comfort,-,-,-,-,05/11/2026,16,6' 2',180 lbs,L,L,Unkn.,Unkn.,25,55,N,N,N,N,N,N,Unknown,Normal,-,-,-,Alden-Conger,-,Average,HS Junior,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,35,30,70,20,Normal,Normal,Normal,25,30,30,40,25,25,30,30,45,25,25,30,25,40,25,55,55,45,45,65,35,55,20,60,55,30,55,30,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,NEU,89-91,93-95,3/4,Normal,50,60,20,20,20,30,30,50,20,50,45,50,45,-,-,-,-,-,-,-,-,45,-,35,-,-,-,55,30,45,30,25,20,25,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 23rd   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
74276,SP,Mike Connor,-,-,-,-,11/29/2022,19,6' 4',200 lbs,R,R,Unkn.,Unkn.,45,80,H,N,N,N,N,H,Unknown,Durable,-,-,-,St. Joseph's University,-,Average,CO Sophomore,20,20,20,20,35,20,20,20,20,25,35,20,20,20,20,20,35,20,20,25,30,25,50,30,45,25,Normal,Spray,Pull,45,50,40,50,50,45,50,40,50,45,45,50,40,50,50,65,75,65,50,80,45,70,40,75,80,45,65,-,-,40,75,40,75,-,-,-,-,-,-,-,-,-,-,6,NEU,92-94,95-97,3/4,Normal,70,50,20,20,20,30,35,50,25,55,50,50,50,-,-,-,-,-,-,-,-,50,-,45,-,20,-,55,35,50,30,20,20,35,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 12th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74181,RP,Elijah Copeland,-,-,-,-,09/05/2022,19,6' 0',180 lbs,L,L,Unkn.,Unkn.,25,35,N,H,N,L,H,H,Unknown,Normal,-,-,-,Hood College,-,Poor,CO Sophomore,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,25,25,30,30,40,20,Flyball,Normal,Normal,40,40,20,45,40,40,45,20,45,45,40,40,20,45,40,50,55,25,45,60,40,50,-,-,-,30,50,-,-,-,-,40,55,-,-,-,-,-,-,-,-,-,-,3,NEU,90-92,92-94,3/4,Normal,30,60,25,25,25,30,30,35,20,55,45,50,45,-,-,-,-,-,-,-,-,45,-,35,-,-,-,60,40,55,30,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 9th   2042,Average,Low,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
73298,SP,Ricky Coppage,-,-,-,-,04/13/2025,17,6' 2',180 lbs,R,R,Unkn.,Unkn.,20,40,N,L,N,N,N,N,Unknown,Durable,-,-,-,Tyee,-,Average,HS Junior,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,30,30,20,40,45,30,55,20,Normal,Normal,Normal,20,25,30,40,20,20,25,30,40,20,20,25,30,45,20,40,45,50,45,45,30,45,20,40,35,-,-,25,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,FB,89-91,90-92,3/4,Normal,60,50,20,20,20,35,25,30,20,45,40,40,45,-,-,-,-,-,-,-,-,45,-,45,-,-,-,45,-,35,25,25,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 21st   2042,High,Low,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
74154,SP,Denyerbe Cornes,-,-,-,-,05/19/2023,19,6' 3',190 lbs,R,R,Unkn.,Unkn.,35,70,L,L,N,H,N,N,Unknown,Normal,-,-,-,Villanova University,-,Good,CO Sophomore,25,30,20,20,20,20,30,25,20,20,20,20,30,25,20,20,20,20,40,35,30,35,30,25,75,20,Normal,Normal,Normal,30,50,35,55,45,30,45,35,50,45,30,50,35,55,50,40,80,50,55,80,35,40,30,55,-,35,45,30,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,GB,87-89,88-90,3/4,GB'er,65,35,20,20,20,35,35,40,30,40,35,35,60,-,-,-,-,-,-,-,-,60,-,50,20,20,-,35,-,30,20,25,20,30,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 20th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
74288,CL,Chris Cowan,-,-,-,-,04/26/2022,20,5' 11',175 lbs,R,R,Unkn.,Unkn.,45,80,N,N,N,L,N,N,Unknown,Durable,-,-,-,Fordham University,-,Average,CO Sophomore,20,25,20,30,25,20,25,25,20,30,25,20,25,20,20,30,25,20,35,30,20,30,30,25,75,20,Normal,Spray,Pull,45,50,45,50,50,45,45,40,45,45,45,50,45,50,50,80,75,60,50,80,70,80,-,-,-,40,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,NEU,95-97,100+,3/4,Power,35,40,20,20,20,30,30,40,25,45,50,45,40,-,-,-,-,-,-,-,-,40,-,35,-,-,-,45,-,40,25,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 4th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74228,1B,Dave Craig,-,-,-,-,02/16/2022,20,6' 1',195 lbs,R,R,Unkn.,Unkn.,30,55,N,N,L,L,L,L,Unknown,Normal,-,-,-,University of Washington,-,Great,CO Sophomore,40,40,40,40,35,40,40,40,40,40,35,40,40,40,40,40,35,40,55,65,60,55,45,65,60,60,Normal,Normal,Spray,20,25,20,25,25,20,25,20,25,25,20,25,20,25,25,20,30,30,25,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,87-89,SIDE,Normal,20,20,20,20,20,35,35,40,35,35,35,30,-,-,40,-,-,-,-,-,-,55,-,45,-,-,-,25,-,-,55,45,40,45,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 17th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74310,RP,Ted Craig,-,-,-,-,11/08/2021,20,6' 1',185 lbs,R,R,Unkn.,Unkn.,35,50,L,H,N,L,N,N,Unknown,Durable,-,-,-,University of Alabama,-,Great,CO Sophomore,20,20,20,30,20,20,20,20,20,30,20,20,20,20,20,30,20,20,30,30,30,40,35,25,60,20,Normal,Normal,Normal,45,40,40,45,35,45,40,40,45,35,45,40,40,45,35,65,50,55,45,50,45,80,-,-,70,-,-,-,-,-,-,35,75,-,-,-,-,-,-,-,-,-,-,3,NEU,91-93,95-97,3/4,Normal,35,25,20,20,20,35,55,40,25,55,55,45,70,-,-,-,-,-,-,-,-,70,-,50,20,25,-,60,40,50,20,25,20,40,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 18th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
74366,SP,Dave Crooms,-,-,-,-,09/23/2021,20,6' 0',180 lbs,R,R,Unkn.,Unkn.,35,65,N,N,N,H,N,N,Unknown,Normal,-,-,-,University of Southern California,-,Great,CO Sophomore,25,30,20,25,25,25,30,25,20,25,25,25,30,25,20,25,25,25,35,30,30,30,35,30,70,20,Normal,Normal,Normal,35,45,45,45,40,30,40,45,45,40,35,45,45,50,45,45,55,75,45,60,40,50,-,-,-,40,50,30,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,NEU,88-90,91-93,3/4,Normal,65,30,25,25,25,30,30,55,40,55,50,50,55,-,-,-,-,-,-,-,-,55,-,40,-,30,-,60,35,50,25,25,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 19th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
73289,RP,Jeff Cross,-,-,-,-,05/13/2026,16,5' 10',150 lbs,R,L,Unkn.,Unkn.,20,40,N,H,N,L,H,H,Unknown,Normal,-,-,-,Genoa-Kingston,-,Average,HS Junior,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,30,30,35,25,55,25,Flyball,Pull,Normal,30,30,20,40,25,30,30,20,45,30,30,30,20,40,25,55,60,35,45,70,35,50,-,-,-,25,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,NEU,89-91,90-92,3/4,Normal,25,70,25,25,30,30,25,40,20,35,30,40,40,-,-,-,-,-,-,-,-,40,-,30,-,-,-,30,-,20,25,25,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 6th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
74124,LF,Jordan Crump,-,-,-,-,08/21/2022,20,6' 0',195 lbs,L,R,Unkn.,Unkn.,40,80,N,H,L,N,N,H,Unknown,Normal,-,-,-,UConn,-,Good,CO Sophomore,45,45,50,45,55,45,45,45,50,45,55,40,45,45,50,45,55,45,75,75,80,80,80,65,35,20,Line Drive,Normal,Normal,20,25,20,25,20,20,25,20,25,25,20,25,20,25,20,20,35,30,25,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,86-88,87-89,3/4,Normal,20,20,30,25,20,35,35,25,30,40,50,35,-,-,-,-,-,-,35,-,25,55,-,45,-,-,-,40,-,30,45,40,55,40,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 31st   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
74257,SP,Jeremy Cuff,-,-,-,-,03/20/2026,16,6' 6',195 lbs,R,L,Unkn.,Unkn.,20,45,N,N,N,N,H,N,Unknown,Normal,-,-,-,Palmetto,-,Average,HS Junior,20,20,20,20,30,20,20,20,20,20,30,20,20,20,20,20,30,20,30,30,35,30,55,30,55,25,Flyball,Normal,Normal,30,20,30,40,20,30,25,30,40,20,25,20,30,45,20,55,45,50,45,50,30,50,20,70,60,30,65,-,-,30,70,-,-,-,-,-,-,-,-,-,-,-,-,5,EX FB,89-91,93-95,3/4,Normal,50,75,25,25,25,35,25,35,20,40,40,45,45,-,-,-,-,-,-,-,-,45,-,45,-,-,-,40,-,35,25,25,25,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 27th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74132,CL,Josh Daring,-,-,-,-,05/16/2026,16,6' 2',175 lbs,R,R,Unkn.,Unkn.,30,80,N,N,L,N,L,L,Unknown,Normal,-,-,-,Springfield Catholic,-,Average,HS Junior,20,20,20,30,20,20,20,20,20,30,20,20,20,20,20,30,20,20,30,30,35,45,35,30,30,25,Flyball,Normal,Normal,40,35,20,50,30,40,35,20,50,30,40,35,20,50,30,80,70,35,55,75,45,80,-,-,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,NEU,92-94,97-99,3/4,Normal,30,35,25,25,25,30,25,50,25,35,40,45,40,-,-,-,-,-,-,-,-,40,-,35,-,-,-,35,-,30,25,25,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 5th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
73325,SP,Josh Davenport,-,-,-,-,04/09/2025,17,6' 2',185 lbs,R,R,Unkn.,Unkn.,30,80,L,L,H,N,L,L,Unknown,Normal,-,-,-,Avon,-,Average,HS Junior,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,35,30,30,35,40,30,55,25,Normal,Normal,Spray,25,35,30,45,30,25,35,30,45,30,30,35,30,50,35,60,70,70,50,80,35,70,-,-,-,25,75,30,70,25,80,-,-,-,-,-,-,-,-,-,-,-,-,4,NEU,89-91,93-95,OTT,Normal,60,40,20,20,20,30,25,55,20,35,35,50,45,-,-,-,-,-,-,-,-,45,-,35,-,-,-,35,-,30,25,25,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 4th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
74115,SP,Mike Davis,-,-,-,-,05/05/2026,16,6' 4',185 lbs,R,R,Unkn.,Unkn.,20,75,N,N,N,N,N,H,Unknown,Normal,-,-,-,Boardman,-,Average,HS Junior,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,35,30,25,50,30,Flyball,Pull,Pull,25,30,25,45,20,25,30,25,45,20,25,30,25,45,20,55,55,55,50,65,40,80,20,65,70,-,-,-,-,20,45,-,-,-,-,-,-,-,-,-,-,-,-,4,FB,91-93,95-97,3/4,Normal,50,60,25,30,25,30,30,55,30,50,40,55,50,-,-,-,-,-,-,-,-,50,-,40,-,-,-,50,30,45,25,25,20,35,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 23rd   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
73072,CL,Tim Davis,-,-,-,-,08/11/2025,17,5' 10',165 lbs,L,R,Unkn.,Unkn.,25,75,N,N,N,N,N,H,Unknown,Normal,-,-,-,Mineral Wells,-,Average,HS Junior,25,30,20,20,20,25,25,25,20,20,20,25,30,25,20,20,20,25,60,50,35,25,25,45,65,20,Groundball,Normal,Normal,20,35,30,45,30,20,35,30,45,30,20,35,30,45,30,55,75,65,50,80,35,75,25,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,NEU,90-92,94-96,3/4,Normal,30,70,20,20,20,30,30,40,25,50,45,50,45,-,-,-,-,-,-,-,-,45,-,35,-,-,-,50,25,45,20,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 14th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
74212,SP,Ben de la Cruz,-,-,-,-,09/22/2025,16,6' 1',175 lbs,R,R,Unkn.,Unkn.,20,45,N,H,N,N,H,N,Unknown,Normal,-,-,-,Eastside Christian,-,Average,HS Junior,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,40,30,60,25,Normal,Normal,Normal,30,25,20,45,20,30,25,20,40,20,35,30,20,45,20,50,50,45,45,50,35,65,20,60,-,35,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,EX FB,89-91,93-95,3/4,Normal,65,30,20,20,20,30,30,45,35,45,55,50,45,-,-,-,-,-,-,-,-,45,-,35,-,-,-,50,-,40,25,25,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 19th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
73284,RF,Josh Deacon,-,-,-,-,11/11/2025,16,6' 4',190 lbs,L,L,Unkn.,Unkn.,25,80,H,H,N,L,H,L,Unknown,Durable,-,-,-,Allatoona High School,-,Average,HS Junior,25,25,35,30,30,30,25,25,35,25,30,30,25,25,35,30,30,30,55,65,80,55,65,70,40,25,Line Drive,Normal,Normal,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,35,30,30,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,80-83,80-83,3/4,Normal,20,20,20,20,20,35,35,35,20,45,45,45,-,-,-,-,-,-,25,-,30,55,-,50,-,-,-,45,-,40,65,60,60,65,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 9th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74273,SS,Kevin Del Piano,-,-,-,-,01/12/2022,20,6' 0',180 lbs,R,R,Unkn.,Unkn.,35,65,N,H,H,N,N,H,Unknown,Normal,-,-,-,University of Virginia,-,Great,CO Sophomore,45,45,40,40,45,45,45,45,40,45,45,45,45,45,40,40,45,45,65,65,50,60,65,60,45,20,Normal,Normal,Normal,20,25,20,25,20,20,25,20,25,20,20,25,20,25,20,20,35,30,25,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,87-89,SIDE,Normal,20,20,20,20,20,55,55,45,50,40,40,35,-,-,-,40,35,35,35,-,-,80,-,65,50,45,40,40,-,30,35,35,35,40,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 11th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
73075,C,Curt Descoteaux,-,-,-,-,06/20/2025,17,6' 2',185 lbs,R,R,Unkn.,Unkn.,20,60,N,N,N,N,N,N,Unknown,Normal,-,-,-,Moore Haven,-,Average,HS Junior,30,30,30,30,25,30,30,30,30,30,25,30,30,30,30,30,25,30,55,55,55,55,50,55,55,20,Normal,Spray,Normal,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,3/4,Normal,20,20,45,40,50,35,25,60,40,45,55,35,-,25,20,-,-,-,-,-,-,55,40,45,-,-,-,45,-,35,35,25,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 1st   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Very Weak,Very Low
73227,SP,Sam Dickerson,-,-,-,-,03/01/2025,17,6' 3',185 lbs,R,R,Unkn.,Unkn.,25,65,N,N,N,N,N,N,Unknown,Normal,-,-,-,Dwight-Englewood School,-,Average,HS Junior,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,25,35,30,75,20,Normal,Pull,Spray,25,35,30,45,30,20,30,30,40,30,25,35,30,45,30,45,70,55,50,80,30,45,20,55,-,30,50,-,-,-,-,-,-,-,-,-,-,20,35,-,-,-,-,4,NEU,88-90,90-92,3/4,Normal,50,55,20,20,20,25,30,30,20,35,30,30,40,-,-,-,-,-,-,-,-,40,-,35,-,-,-,30,-,-,20,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 9th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
74353,2B,Zach Diedrick,-,-,-,-,01/22/2026,16,5' 10',160 lbs,R,R,Unkn.,Unkn.,20,80,N,L,L,N,L,L,Unknown,Durable,-,-,-,Princeton Christian,-,Average,HS Junior,30,25,30,20,30,35,25,30,30,20,30,35,25,30,30,20,30,35,70,80,80,40,45,80,30,20,Line Drive,Normal,Normal,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,30,20,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,OTT,Normal,20,20,20,20,20,50,45,40,50,40,35,35,-,-,-,30,-,20,-,-,-,75,-,60,45,35,35,35,-,30,55,50,55,60,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 20th   2042,Average,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
74368,CF,Tommy Diehl,-,-,-,-,06/24/2022,20,6' 4',195 lbs,R,R,Unkn.,Unkn.,25,40,N,N,N,N,N,H,Unknown,Normal,-,-,-,East Stroudsburg University,-,Fair,CO Sophomore,40,35,40,30,35,40,35,40,40,30,35,45,35,40,40,30,35,40,50,55,50,45,45,65,50,25,Normal,Spray,Normal,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,86-88,88-90,SIDE,GB'er,20,20,20,20,20,30,30,55,30,40,50,45,-,-,-,-,-,-,30,20,25,50,-,40,-,-,-,45,20,35,35,35,45,40,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 25th   2042,High,Low,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
73280,RP,Steve Dillow,-,-,-,-,09/19/2026,15,6' 3',185 lbs,R,L,Unkn.,Unkn.,25,65,N,N,N,N,N,N,Unknown,Normal,-,-,-,Grafton,-,Average,HS Junior,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,35,40,25,50,20,Flyball,Normal,Normal,25,35,30,45,30,30,35,35,45,35,25,35,30,45,30,45,70,80,45,80,30,40,-,-,-,25,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,NEU,87-89,88-90,3/4,Normal,30,70,25,25,25,25,25,45,20,45,40,45,35,-,-,-,-,-,-,-,-,35,-,30,-,-,-,45,-,35,30,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 4th   2042,High,Medium,Amateur,None,,Major League Baseball,-,0,0,0,0,0,-,Average,Very Low
