ID,POS,Name,TM,ORG,LG,Lev,DOB,Age,HT,WT,B,T,Nat. Pop.,Loc. Pop.,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,INJ,INJ,Left,Schl,CommSch,COMP,HSC,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,HT P,CON P,GAP P,POW P,EYE P,K P,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,STU P,MOV P,CON P,PBABIP P,HRR P,FB,FBP,CH,CHP,CBP,SL,SLP,SI,SIP,SP,SPP,CT,CTP,FO,FOP,CC,CCP,SC,SCP,KC,KCP,KN,KNP,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,SLR,YL,CV,TY,ECV,ETY,MLY,MLD,SECY,SECD,PROY,OPT,OY,ON40,IC,WAIV,DFA,DEM,DEM,Sign,R5,FAT,ROOK,ACT,Sct,SctAcc,Risk,SctCat,TXN,TXNDT,DrLg,DrTm,Draft,Round,Pick,OA Pick,Disc,DiscTm,Relation,Interest
63391,SP,Chris French,-,-,-,-,02/22/2015,27,6' 5',210 lbs,L,L,Unkn.,Unkn.,35,35,N,H,N,N,N,N,Normal,Durable,-,-,-,University of Washington,-,Great,-,30,35,35,20,20,30,30,30,30,20,20,30,35,30,35,20,20,30,35,30,35,20,20,30,40,25,Normal,Normal,Normal,45,45,40,45,40,45,45,40,45,45,45,45,40,45,40,45,45,45,45,40,45,50,50,55,60,50,50,-,-,30,40,-,-,-,-,-,-,-,-,-,-,-,-,5,NEU,94-96,94-96,3/4,Normal,45,75,20,20,20,35,30,45,20,40,35,35,50,-,-,-,-,-,-,-,-,50,-,50,-,-,-,35,-,25,25,30,20,25,Free agent,0,-,0,-,0,0,0,0,0,6,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Oct. 29th   2041,Average,Very Low,Minor,Draft Pick,Jun. 3rd   2036,Major League Baseball,San Diego,2036,23,3,638,0,-,Weak,Very Low
62043,3B,James Frey,-,-,-,-,11/30/2012,29,6' 1',210 lbs,R,R,Unkn.,Unkn.,40,40,L,L,L,H,L,N,Disruptive,Normal,-,-,-,Grand Valley State University,-,Fair,-,45,45,45,45,45,50,50,50,50,45,50,50,45,45,45,45,45,45,50,50,45,45,45,50,55,40,Normal,Spray,Normal,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,25,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,83-85,83-85,3/4,Normal,20,20,20,20,20,50,55,70,35,40,55,65,-,-,45,-,50,-,25,-,20,80,-,65,40,50,40,50,-,45,35,40,45,45,Free agent,0,-,0,-,0,1,278,3,551,8,3,0,-,-,-,-,-,-,Easy,No,-,No,No,Oct. 31st   2041,Average,Low,Major,Trade,Jan. 4th   2038,Major League Baseball,Los Angeles,2034,10,18,285,0,-,Very Weak,Very Low
68836,RP,Tommy Friend,-,-,-,-,10/27/2018,23,6' 0',185 lbs,R,R,Unkn.,Unkn.,30,40,N,N,N,N,L,N,Unknown,Normal,-,-,-,TCU,-,Good,-,25,25,25,20,30,30,25,30,30,20,30,30,25,25,25,20,30,30,35,35,35,20,40,40,75,20,Groundball,Normal,Normal,40,40,30,50,35,40,35,30,45,35,40,40,30,50,35,60,50,35,50,50,45,50,-,-,65,35,40,-,-,-,-,25,65,-,-,-,-,-,-,-,-,-,-,4,FB,91-93,91-93,3/4,Normal,35,65,25,25,20,30,25,40,30,30,30,35,40,-,-,-,-,-,-,-,-,40,-,35,-,-,-,25,-,-,25,25,20,30,Free agent,0,-,0,-,0,0,0,0,0,2,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 31st   2042,Very High,Medium,Minor,Draft Pick,Jun. 4th   2040,Major League Baseball,Philadelphia,2040,17,13,475,0,-,Weak,Very Low
67672,2B,Charlie Frost,-,-,-,-,10/27/2022,19,6' 2',190 lbs,R,R,Unkn.,Unkn.,20,30,L,N,L,N,H,N,Unknown,Normal,-,-,-,Corona del Mar,UCLA,Average,-,25,30,25,20,25,30,30,30,25,20,25,30,30,25,25,20,25,25,45,45,40,30,40,50,55,25,Line Drive,Pull,Pull,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,25,30,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,86-88,OTT,Normal,20,20,20,20,20,45,50,65,50,45,45,65,-,-,40,20,-,25,-,-,-,75,-,65,45,50,35,45,-,45,40,50,60,50,Free agent,0,-,0,-,0,0,0,0,0,2,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Sep. 14th   2041,Average,Low,Minor,Draft Pick,Jun. 4th   2040,Major League Baseball,Los Angeles,2040,21,25,599,0,-,Very Weak,Very Low
68534,C,Jake Frost,-,-,-,-,11/24/2017,24,6' 0',205 lbs,R,R,Unkn.,Unkn.,25,35,N,N,N,N,H,N,Normal,Normal,-,-,-,Miami University,-,Good,-,35,30,40,30,40,40,30,40,40,30,45,45,30,35,35,30,40,40,40,40,40,35,45,45,50,25,Normal,Normal,Pull,20,25,20,25,20,20,25,20,25,20,20,25,20,25,20,20,30,25,25,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,3/4,Normal,20,20,60,40,60,35,40,55,25,25,20,60,-,45,35,-,-,-,-,-,-,65,50,45,-,30,-,-,-,-,20,35,40,55,Free agent,0,-,0,-,0,0,0,0,0,3,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 14th   2042,Very High,Very Low,Minor,Draft Pick,Jun. 3rd   2039,Major League Baseball,San Francisco,2039,17,11,469,0,-,Weak,Very Low
60352,LF,Jon Fuchs,-,-,-,-,10/04/2015,26,6' 2',200 lbs,L,L,Unkn.,Unkn.,40,40,N,N,N,L,N,N,Prankster,Normal,-,-,-,Lincoln-Way Central,California Baptist University,Average,-,50,50,55,45,40,50,45,45,50,40,35,50,50,50,60,45,40,55,50,50,55,45,40,50,40,20,Normal,Normal,Normal,20,20,20,30,20,20,20,20,35,20,20,20,20,30,20,20,20,20,30,20,25,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83,83-85,SUB,Normal,20,25,20,20,20,55,40,45,20,60,55,60,-,-,-,-,-,-,65,40,60,75,-,65,-,-,-,65,45,60,45,65,40,55,Free agent,0,-,0,-,0,1,333,2,493,8,2,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 8th   2042,Very High,Very Low,Major,Draft Pick,Jun. 3rd   2034,Major League Baseball,Cincinnati,2034,2,23,58,0,-,Weak,Very Low
47583,RP,Bill Fuentes,-,-,-,-,07/13/2005,37,6' 0',195 lbs,L,L,Fair,Fair,40,40,L,L,H,H,N,N,Selfish,Fragile,-,-,-,Bullard-Havens RVT,Liberty University,Average,-,25,20,20,20,25,25,20,20,20,20,20,25,20,25,20,20,25,25,20,25,20,20,25,25,45,20,Normal,Normal,Pull,40,45,50,40,50,45,50,50,40,50,40,45,50,35,50,40,45,50,40,50,-,-,-,-,40,-,-,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,EX GB,92-94,92-94,OTT,GB'er,55,55,20,20,20,20,45,40,20,25,25,25,30,-,-,-,-,-,-,-,-,30,-,35,-,-,-,-,-,-,20,25,20,20,Free agent,0,-,0,-,0,14,2408,14,2408,19,0,0,-,-,-,-,-,-,Easy,No,-,No,Yes,May 15th   2042,Very High,Very Low,Major,Free Agent signing,Jan. 14th   2041,Major League Baseball,Los Angeles,2023,2,27,63,0,-,Very Weak,Very Low
61730,2B,Jose Fuentes,-,-,-,-,01/05/2016,26,6' 2',205 lbs,R,R,Unkn.,Unkn.,20,30,N,N,L,N,N,N,Normal,Normal,-,-,-,-,-,-,-,35,45,25,25,30,25,45,35,30,25,30,25,45,35,25,20,30,25,45,45,40,30,45,50,45,30,Normal,Spray,Normal,20,20,20,30,20,20,20,20,25,20,20,20,20,20,20,20,20,20,30,20,25,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,83-85,83-85,3/4,Normal,20,20,20,20,20,50,45,55,40,35,45,60,-,-,25,20,30,-,-,-,-,75,-,70,45,45,35,35,-,30,25,30,25,25,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Nov. 6th   2041,Average,Very Low,Major,None,,,-,0,0,0,0,2032,-,Very Weak,Very Low
58687,1B,Manny Fuentes,-,-,-,-,06/02/2008,34,6' 0',205 lbs,L,L,Insig.,Insig.,40,40,H,N,N,H,H,N,Normal,Normal,-,-,-,University of North Carolina,-,Great,-,50,50,50,45,45,55,45,50,45,45,45,50,50,50,50,45,45,55,50,50,50,45,45,55,35,30,Normal,Pull,Pull,20,25,30,35,20,20,25,30,35,20,20,25,30,35,20,20,25,30,35,20,30,30,20,20,-,-,-,-,-,-,-,25,25,-,-,-,-,-,-,-,-,-,-,3,FB,89-91,89-91,3/4,Normal,55,55,20,20,25,35,30,30,25,35,30,30,-,-,40,-,-,-,-,-,-,45,-,40,-,-,-,25,-,-,25,25,20,20,Free agent,0,-,0,-,0,4,767,5,939,11,1,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 22nd   2042,Very High,Very Low,Major,Minor FA signing,Jul. 29th   2041,Major League Baseball,Colorado,2030,2,4,45,0,-,Weak,Very Low
60528,LF,Dylan Fulcher,-,-,-,-,07/12/2016,26,6' 4',210 lbs,R,R,Unkn.,Unkn.,35,40,N,L,N,N,L,N,Normal,Normal,-,-,-,Washington,Monroe College,Average,-,50,40,35,40,50,55,40,50,40,45,55,60,40,45,35,40,50,55,40,50,40,45,50,65,35,35,Normal,Normal,Normal,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,25,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,FB,84-86,85-87,OTT,Normal,20,20,20,20,20,45,30,40,35,60,50,50,-,-,-,20,-,-,65,40,50,60,-,55,20,-,-,65,45,55,60,75,60,60,Free agent,0,-,0,-,0,0,0,0,0,8,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 24th   2042,Very High,Very Low,Minor,Minor FA signing,Dec. 17th   2040,Major League Baseball,Kansas City,2034,9,27,266,0,-,Very Weak,Very Low
68609,RP,Joey Fuller,-,-,-,-,07/18/2017,25,6' 1',195 lbs,L,L,Unkn.,Unkn.,25,30,N,N,N,N,H,N,Normal,Normal,-,-,-,University of Iowa,-,Great,-,35,35,25,20,20,35,35,30,25,20,20,30,35,35,25,20,20,35,40,40,30,20,30,40,45,25,Normal,Spray,Spray,40,25,20,40,20,45,30,20,45,20,40,25,20,40,20,55,40,25,40,40,45,60,-,-,-,40,55,-,-,-,-,35,60,-,-,-,-,-,-,-,-,-,-,3,EX FB,92-94,94-96,OTT,Normal,30,80,20,20,20,30,30,45,20,35,30,30,45,-,-,-,-,-,-,-,-,45,-,35,-,-,-,30,-,-,35,25,20,20,Free agent,0,-,0,-,0,0,0,0,0,2,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Nov. 5th   2041,Average,Low,Minor,Draft Pick,Jun. 4th   2040,Major League Baseball,New York,2040,25,16,702,0,-,Very Weak,Very Low
62473,RP,Moises Funes,-,-,-,-,06/08/2018,24,6' 6',195 lbs,L,L,Unkn.,Unkn.,35,35,N,N,N,L,N,N,Normal,Durable,-,-,-,Glendale,Azusa Pacific University,Average,-,40,45,35,20,20,40,45,40,35,20,20,40,45,40,35,20,20,40,45,40,35,20,20,40,45,20,Groundball,Normal,Pull,45,40,30,45,40,50,40,30,45,40,45,40,30,45,40,50,45,30,45,45,50,50,30,40,45,50,50,50,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,GB,96-98,96-98,OTT,Power,30,80,20,20,20,30,25,45,20,25,30,40,40,-,-,-,-,-,-,-,-,40,-,35,-,-,-,-,-,-,25,30,20,20,Free agent,0,-,0,-,0,0,0,0,0,6,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 24th   2042,Very High,Very Low,Minor,Minor FA signing,Jun. 16th   2042,Major League Baseball,Philadelphia,2036,22,8,615,0,-,Very Weak,Very Low
63061,RP,Nate Funk,-,-,-,-,07/14/2014,28,6' 0',200 lbs,L,R,Unkn.,Unkn.,25,25,N,N,N,N,N,N,Normal,Fragile,-,-,-,Shawnee State University,-,Fair,-,20,20,30,25,20,20,20,20,30,25,20,20,20,20,30,25,20,20,20,20,30,25,20,20,45,20,Flyball,Normal,Normal,50,35,20,40,35,50,35,20,40,30,50,35,20,40,35,50,35,20,40,35,60,60,30,35,-,55,60,-,-,-,-,45,45,-,-,-,-,-,-,-,-,-,-,4,FB,94-96,94-96,3/4,Normal,35,70,20,20,20,30,35,45,35,35,45,20,50,-,-,-,-,-,-,-,-,50,-,40,-,-,-,25,-,-,20,30,20,20,Free agent,0,-,0,-,0,0,0,0,0,7,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Oct. 31st   2041,Average,Very Low,Minor,Draft Pick,Jun. 3rd   2035,Major League Baseball,San Diego,2035,16,9,447,0,-,Weak,Very Low
68467,SP,Wally Funkhouser,-,-,-,-,04/27/2016,26,5' 11',190 lbs,R,R,Unkn.,Unkn.,25,30,N,N,L,H,N,N,Normal,Durable,-,-,-,University of Arkansas,-,Great,-,35,35,25,20,25,35,35,35,25,20,30,35,35,35,25,20,25,35,45,45,30,20,35,45,50,20,Groundball,Spray,Spray,25,35,40,40,35,25,35,40,40,35,25,35,40,45,35,30,45,55,40,50,25,30,-,-,-,-,-,25,35,-,-,25,35,-,-,-,-,-,-,-,-,-,-,3,NEU,86-88,86-88,3/4,Normal,50,20,20,20,20,30,35,55,40,25,40,25,60,-,-,-,-,-,-,-,-,60,-,40,25,30,-,-,-,-,20,20,20,25,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Sep. 4th   2041,Average,Low,Major,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
68810,RF,Marc Gacek,-,-,-,-,07/25/2018,24,6' 2',200 lbs,R,R,Unkn.,Unkn.,25,35,N,N,N,N,N,N,Normal,Fragile,-,-,-,LIU,-,Average,-,40,35,35,30,35,40,35,40,35,30,35,45,35,40,35,30,35,40,45,45,45,45,40,50,35,20,Normal,Spray,Normal,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,20,30,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,86-88,3/4,Normal,20,25,20,20,20,40,35,45,30,45,65,55,-,-,45,20,-,-,50,-,40,60,-,50,25,25,-,55,30,50,45,25,30,20,Free agent,0,-,0,-,0,0,0,0,0,2,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jun. 4th   2042,High,Low,Major,Draft Pick,Jun. 4th   2040,Major League Baseball,Houston,2040,18,21,511,0,-,Very Weak,Very Low
67382,SP,Steve Galanos,-,-,-,-,01/31/2018,24,6' 7',205 lbs,R,R,Unkn.,Insig.,30,35,N,N,N,N,N,N,Normal,Normal,-,-,-,Nicholls State University,-,Good,-,30,30,20,20,30,30,30,30,25,20,30,30,30,30,20,20,30,30,40,40,30,25,40,40,45,20,Groundball,Pull,Pull,40,40,30,45,40,40,40,30,45,40,40,40,30,45,40,45,45,45,45,50,-,-,45,50,60,40,40,-,-,-,-,45,50,-,-,-,-,-,-,-,-,-,-,4,GB,92-94,92-94,3/4,GB'er,40,40,25,20,20,30,35,50,25,35,30,30,50,-,-,-,-,-,-,-,-,50,-,45,-,20,-,30,-,-,25,25,20,20,Free agent,0,-,0,-,0,0,0,0,0,3,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 14th   2042,Very High,Low,Minor,Draft Pick,Jun. 3rd   2039,Major League Baseball,Cleveland,2039,4,7,101,0,-,Weak,Very Low
62596,2B,Bob Galatioto,-,-,-,-,07/06/2017,25,6' 6',210 lbs,R,R,Unkn.,Unkn.,30,30,N,H,N,N,N,N,Normal,Normal,-,-,-,Lake Worth,University of Miami,Average,-,40,40,40,45,30,40,45,40,40,50,30,40,40,40,35,45,30,40,40,45,40,45,30,55,45,40,Normal,Normal,Normal,20,20,20,30,20,20,20,20,30,20,20,20,20,35,20,20,20,20,30,20,25,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,NEU,85-87,86-88,SIDE,Normal,20,20,45,40,40,50,40,45,40,45,40,30,-,30,65,35,-,-,-,-,-,75,35,75,40,35,30,40,-,25,30,40,30,25,Free agent,0,-,0,-,0,0,0,0,0,6,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Aug. 12th   2042,Very High,Low,Minor,Draft Pick,Jun. 3rd   2036,Major League Baseball,Baltimore,2036,11,7,306,0,-,Weak,Very Low
65840,RP,Eric Gallagher,-,-,-,-,08/18/2016,26,6' 0',190 lbs,R,R,Unkn.,Unkn.,25,30,N,N,N,L,N,N,Humble,Durable,-,-,-,University of Oklahoma,-,Great,-,30,30,20,20,20,30,30,30,20,20,20,30,30,30,20,20,20,30,45,45,30,20,30,45,60,25,Groundball,Pull,Pull,35,25,20,40,20,35,25,20,40,20,35,25,20,40,20,50,40,25,40,35,35,45,-,-,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,FB,87-89,89-91,3/4,Normal,35,45,20,20,25,30,20,60,25,40,30,35,40,-,-,-,-,-,-,-,-,40,-,30,-,-,-,35,-,25,25,25,35,25,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Sep. 3rd   2041,Average,Low,Major,None,,Major League Baseball,-,0,0,0,0,0,-,Weak,Very Low
56810,2B,Mike Galletto,-,-,-,-,07/19/2012,30,6' 6',200 lbs,S,R,Insig.,Insig.,40,40,N,L,H,N,H,H,Sparkplug,Normal,-,-,-,Venus,Florida Gulf Coast University,Average,-,50,45,55,45,50,50,45,45,50,45,45,50,45,50,55,50,50,50,45,50,55,45,50,50,40,20,Normal,Pull,Normal,20,25,20,40,20,20,20,20,35,20,20,25,20,35,20,20,25,20,40,20,25,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,NEU,84-86,84-86,3/4,Normal,20,25,20,20,20,55,45,45,50,55,50,55,-,-,80,50,-,-,65,30,45,80,-,80,50,40,40,65,40,55,45,65,35,45,Free agent,0,-,0,-,0,6,1032,6,1032,11,0,0,-,-,-,-,-,-,Hard,No,-,No,Yes,Sep. 25th   2041,Average,Very Low,Major,Draft Pick,Jun. 3rd   2031,Major League Baseball,Atlanta,2031,1,27,27,0,-,Very Weak,Very Low
42380,SP,Jose Galvan,-,-,-,-,06/12/2018,24,6' 4',205 lbs,S,L,Unkn.,Unkn.,30,30,N,H,N,L,H,H,Normal,Durable,-,-,-,-,-,-,-,35,35,30,20,35,40,35,35,30,20,30,35,35,40,30,20,35,40,40,40,35,20,45,40,65,25,Groundball,Spray,Spray,40,35,30,40,35,45,40,30,45,40,40,35,30,40,35,45,45,30,40,45,50,55,30,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,50,-,-,3,NEU,95-97,95-97,SIDE,Power,50,65,20,20,20,30,30,40,20,30,30,20,45,-,35,-,-,-,-,-,-,45,-,40,-,-,-,-,-,-,25,25,20,20,Free agent,0,-,0,-,0,0,0,0,0,6,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Sep. 14th   2041,Average,Very Low,Minor,Scout Discovery,Jan. 12th   2035,Major League Baseball,-,0,0,0,0,2035,New York,Average,Very Low
65056,3B,Wilson Galvan,-,-,-,-,06/10/2018,24,6' 3',205 lbs,R,R,Unkn.,Unkn.,25,35,N,L,N,N,N,N,Outspoken,Normal,-,-,-,-,-,-,-,40,40,40,35,35,40,40,40,40,40,35,40,40,40,40,35,35,40,45,50,45,45,35,50,60,25,Normal,Pull,Pull,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,30,20,35,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,84-86,85-87,3/4,Normal,20,20,30,25,20,40,55,55,35,40,35,50,-,-,-,-,40,-,-,-,-,75,-,60,30,40,-,35,-,35,50,45,50,45,Free agent,0,-,0,-,0,0,0,0,0,6,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Nov. 5th   2041,Average,Low,Minor,Scout Discovery,May 26th   2035,Major League Baseball,-,0,0,0,0,2035,Chicago,Very Weak,Very Low
65891,SP,Bobby Galvez,-,-,-,-,11/17/2016,25,6' 3',205 lbs,R,R,Unkn.,Insig.,30,35,H,N,H,N,H,N,Sparkplug,Normal,-,-,-,Wagner College,-,Average,-,30,30,30,20,30,30,30,35,30,20,35,35,30,30,25,20,30,30,40,40,35,25,40,40,75,20,Normal,Pull,Spray,35,40,35,45,40,35,40,35,45,40,40,45,35,50,40,45,45,50,45,45,40,40,25,55,-,-,-,40,45,-,-,40,50,-,-,-,-,-,-,-,-,-,-,4,FB,92-94,92-94,3/4,Normal,35,35,20,25,20,30,35,50,20,25,30,40,50,-,-,-,-,-,-,-,-,50,-,45,-,25,-,-,-,-,35,25,20,25,Free agent,0,-,0,-,0,0,0,0,0,4,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Nov. 5th   2041,Average,Low,Minor,Draft Pick,Jun. 14th   2038,Major League Baseball,Tampa Bay,2038,14,22,402,0,-,Very Weak,Very Low
53754,RF,Julio Galvez,-,-,-,-,02/11/2012,30,6' 6',205 lbs,L,L,Insig.,Fair,40,40,N,N,N,N,N,N,Normal,Normal,-,-,-,-,-,-,-,45,45,45,50,50,45,45,45,40,50,45,45,50,45,45,50,50,45,45,45,45,50,50,45,30,35,Normal,Normal,Normal,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,25,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83,80-83,3/4,Normal,20,20,20,20,25,40,40,50,20,50,60,65,-,-,55,-,-,-,-,-,55,65,-,60,-,-,-,55,30,55,55,70,70,70,Free agent,0,-,0,-,0,4,688,6,1032,11,2,0,-,-,-,-,-,-,Very Easy,No,-,No,Yes,Sep. 14th   2041,Average,Very Low,Major,International FA signing,Aug. 24th   2028,Major League Baseball,-,0,0,0,0,2028,Atlanta,Strong,Very Low
63548,SP,Victor Galvez,-,-,-,-,01/28/2019,23,6' 4',190 lbs,R,R,Unkn.,Unkn.,20,30,U,U,U,U,U,U,Unmotivated,Normal,-,-,-,Morgan City High School,U of Maine at Presque Isle,Average,-,25,25,20,20,20,20,25,25,20,20,20,20,25,25,20,20,20,20,35,35,25,20,20,30,70,25,Normal,Pull,Spray,35,25,20,40,20,35,25,20,40,20,35,25,20,45,20,45,35,35,40,30,50,60,25,45,-,40,50,-,-,25,35,-,-,-,-,-,-,-,-,-,-,-,-,4,FB,95-97,95-97,3/4,Power,45,40,20,20,20,35,25,55,25,40,25,25,50,-,-,-,-,-,-,-,-,50,-,45,-,-,-,25,-,-,25,25,20,20,Free agent,0,-,0,-,0,0,0,0,0,4,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Sep. 3rd   2041,Low,Low,Minor,Minor FA signing,Aug. 1st   2039,Major League Baseball,Nashville,2037,25,2,691,0,-,Very Weak,Very Low
66724,RF,Orlando Gama,-,-,-,-,11/12/2019,22,6' 1',200 lbs,R,R,Unkn.,Unkn.,25,30,N,N,H,N,H,N,Sparkplug,Normal,-,-,-,-,-,-,-,35,35,35,30,35,40,35,40,35,35,40,40,35,35,35,30,35,40,35,45,35,35,45,50,50,25,Normal,Normal,Pull,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,20,30,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,83-85,86-88,OTT,Normal,20,20,20,20,20,25,35,30,25,45,40,35,-,-,-,-,-,-,35,-,30,40,-,35,-,-,-,45,-,30,25,25,30,30,Free agent,0,-,0,-,0,0,0,0,0,5,0,0,-,-,-,-,-,-,Easy,No,-,No,No,May 31st   2042,High,Low,Minor,Minor FA signing,Aug. 1st   2039,Major League Baseball,-,0,0,0,0,2036,Los Angeles,Very Weak,Very Low
63667,SP,Mike Gambino,-,-,-,-,10/26/2018,23,6' 9',205 lbs,S,R,Unkn.,Unkn.,25,30,N,H,H,L,H,H,Humble,Normal,-,-,-,Elk Grove,Valparaiso University,Average,-,45,45,30,30,20,40,45,45,30,35,20,40,45,40,30,30,20,40,45,45,30,35,20,45,75,25,Normal,Normal,Spray,45,25,35,45,20,45,25,35,45,20,45,25,35,45,20,50,30,40,45,20,50,55,30,45,65,45,50,-,-,35,40,-,-,-,-,-,-,-,-,40,45,-,-,6,EX FB,94-96,95-97,OTT,Normal,50,55,25,25,25,30,30,45,30,65,35,25,45,-,25,-,-,-,-,50,-,45,-,45,-,-,-,60,50,45,25,20,20,20,Free agent,0,-,0,-,0,0,0,0,0,5,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Sep. 23rd   2041,Average,Low,Minor,Draft Pick,Jun. 3rd   2037,Major League Baseball,New York,2037,24,22,683,0,-,Weak,Very Low
65497,RP,Jose Gamez,-,-,-,-,12/01/2019,22,6' 4',195 lbs,L,L,Unkn.,Unkn.,20,25,N,N,L,N,L,H,Normal,Normal,-,-,-,-,-,-,-,25,25,20,20,20,30,25,25,20,20,20,25,25,25,20,20,20,30,40,40,35,25,30,45,55,20,Groundball,Normal,Pull,25,25,25,35,20,25,25,25,35,20,25,25,25,35,20,25,35,30,35,35,35,35,20,25,-,-,-,25,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,FB,91-93,91-93,OTT,Normal,45,80,20,20,20,35,35,35,20,30,40,30,50,-,-,-,-,-,-,-,-,50,-,45,-,-,-,25,-,-,20,20,20,30,Free agent,0,-,0,-,0,0,0,0,0,5,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Sep. 5th   2041,Average,Very Low,Minor,Scout Discovery,Jan. 15th   2036,Major League Baseball,-,0,0,0,0,2036,San Diego,Very Weak,Very Low
61749,C,Nesty Gamez,-,-,-,-,03/23/2016,26,6' 2',200 lbs,R,R,Unkn.,Unkn.,20,25,N,N,N,N,N,L,Normal,Normal,-,-,-,-,-,-,-,30,35,20,20,45,25,35,30,20,25,45,25,35,30,20,20,40,25,35,40,25,30,45,45,55,30,Normal,Spray,Normal,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,NEU,83-85,84-86,3/4,Normal,20,20,55,50,45,35,40,40,25,25,25,40,-,30,-,-,-,-,-,-,-,60,45,50,-,25,-,-,-,-,30,20,30,35,Free agent,0,-,0,-,0,0,0,0,0,0,0,0,-,-,-,-,-,-,Easy,No,-,No,No,Jul. 23rd   2042,Very High,Very Low,Major,None,,,-,0,0,0,0,2032,-,Very Weak,Very Low
